sim_time_s,latency_s,firing_variance,temporal_consistency,lambda_efficiency,mode,red_present,blue_present
1781116911.703,0.0686,6.872955,0.9969,1.0,H,0,1
1781116911.903,0.0686,6.865985,0.9968,1.0,H,0,1
1781116912.103,0.0686,6.96842,0.9968,1.0,H,0,1
1781116912.303,0.0686,7.118669,0.9969,1.0,H,0,1
1781116912.503,0.0686,7.331164,0.9969,1.0,H,0,1
1781116912.703,0.0686,7.739164,0.9967,1.0,H,0,1
1781116912.903,0.0686,7.804649,0.9966,1.0,H,0,1
1781116913.103,0.0686,7.830345,0.9966,1.0,H,0,1
1781116913.303,0.0686,8.076141,0.9965,1.0,H,0,1
1781116913.503,0.0686,8.405094,0.9966,1.0,H,0,1
1781116913.703,0.0686,8.906645,0.9967,1.0,H,0,1
1781116913.903,0.0686,9.893479,0.9969,1.0,H,0,1
1781116914.103,0.0686,10.359111,0.997,1.0,H,0,1
1781116914.303,0.0686,10.829193,0.997,1.0,H,0,1
1781116914.503,0.0686,11.795042,0.9972,1.0,H,0,1
1781116914.703,0.0686,12.197353,0.9973,1.0,H,0,1
1781116914.903,0.0686,12.499722,0.9973,1.0,H,0,1
